event,pc_time_s,controller_timestamp,robot_mode,segment,planned_rx_deg_s,planned_ry_deg_s,planned_rz_deg_s,cp,actual_wx_deg_s,actual_wy_deg_s,actual_wz_deg_s,latency_ms,response
feedback,3.644511,1786508791958,7,12,0.0,10.0,-10.0,,-6.916726589202881,6.308062553405762,-3.8235816955566406,,
feedback,3.652945,1786508791966,7,12,0.0,10.0,-10.0,,-6.955917835235596,6.451836585998535,-3.6984469890594482,,
feedback,3.665720,1786508791975,7,12,0.0,10.0,-10.0,,-6.810120582580566,6.288999557495117,-3.63114595413208,,
feedback,3.668694,1786508791983,7,12,0.0,10.0,-10.0,,-6.811678409576416,6.257716178894043,-3.6638946533203125,,
feedback,3.677460,1786508791992,7,12,0.0,10.0,-10.0,,-6.823390007019043,6.392388343811035,-3.5737955570220947,,
feedback,3.685644,1786508792000,7,12,0.0,10.0,-10.0,,-6.703868389129639,6.211803436279297,-3.6757211685180664,,
feedback,3.693648,1786508792008,7,12,0.0,10.0,-10.0,,-6.70234489440918,5.975578308105469,-3.840768337249756,,
feedback,3.701701,1786508792017,7,12,0.0,10.0,-10.0,,-6.676218509674072,5.919684410095215,-3.8214216232299805,,
feedback,3.710464,1786508792025,7,12,0.0,10.0,-10.0,,-6.668732166290283,5.785789966583252,-3.9558608531951904,,
feedback,3.719781,1786508792029,7,12,0.0,10.0,-10.0,,-6.7821431159973145,5.829583644866943,-4.012811660766602,,
feedback,3.726489,1786508792038,7,12,0.0,10.0,-10.0,,-6.884483814239502,6.082901954650879,-3.9034767150878906,,
feedback,3.734567,1786508792047,7,12,0.0,10.0,-10.0,,-6.936534881591797,6.207906246185303,-3.8678839206695557,,
feedback,3.742678,1786508792056,7,12,0.0,10.0,-10.0,,-6.920562267303467,6.458038806915283,-3.7029266357421875,,
feedback,3.751214,1786508792064,7,12,0.0,10.0,-10.0,,-6.938477516174316,6.390621185302734,-3.9151101112365723,,
feedback,3.759593,1786508792072,7,12,0.0,10.0,-10.0,,-6.8464202880859375,6.2547688484191895,-3.9259748458862305,,
feedback,3.767838,1786508792081,7,12,0.0,10.0,-10.0,,-6.7520833015441895,6.290565490722656,-3.8416919708251953,,
feedback,3.776521,1786508792090,7,12,0.0,10.0,-10.0,,-6.762094974517822,6.2956743240356445,-3.896857261657715,,
feedback,3.784092,1786508792098,7,12,0.0,10.0,-10.0,,-6.602503776550293,6.218447208404541,-3.7463607788085938,,
feedback,3.792971,1786508792107,7,12,0.0,10.0,-10.0,,-6.481656074523926,6.076183319091797,-3.719217538833618,,
feedback,3.801434,1786508792115,7,12,0.0,10.0,-10.0,,-6.672636985778809,6.1257710456848145,-3.697091579437256,,
feedback,3.808803,1786508792124,7,12,0.0,10.0,-10.0,,-6.6807966232299805,6.105076789855957,-3.9180185794830322,,
feedback,3.817302,1786508792132,7,12,0.0,10.0,-10.0,,-6.8042426109313965,6.2792510986328125,-3.907639980316162,,
feedback,3.825347,1786508792140,7,12,0.0,10.0,-10.0,,-6.905510425567627,6.384781360626221,-3.993155002593994,,
feedback,3.832881,1786508792145,7,12,0.0,10.0,-10.0,,-6.877767086029053,6.354772090911865,-4.033710956573486,,
feedback,3.841274,1786508792153,7,12,0.0,10.0,-10.0,,-6.771017551422119,6.114113807678223,-4.045424938201904,,
feedback,3.849717,1786508792161,7,12,0.0,10.0,-10.0,,-6.6944804191589355,6.166298866271973,-3.9750211238861084,,
feedback,3.857993,1786508792170,7,12,0.0,10.0,-10.0,,-6.664447784423828,6.323339939117432,-3.8729426860809326,,
feedback,3.866615,1786508792178,7,12,0.0,10.0,-10.0,,-6.658602714538574,6.167940139770508,-4.005481243133545,,
feedback,3.873937,1786508792187,7,12,0.0,10.0,-10.0,,-6.5669169425964355,5.960360050201416,-3.9602885246276855,,
feedback,3.882684,1786508792195,7,12,0.0,10.0,-10.0,,-6.419383525848389,5.920251846313477,-3.7662527561187744,,
feedback,3.892484,1786508792203,7,12,0.0,10.0,-10.0,,-6.383432388305664,5.79229211807251,-3.7933549880981445,,
feedback,3.898177,1786508792212,7,12,0.0,10.0,-10.0,,-6.465453147888184,5.9050469398498535,-3.7623255252838135,,
feedback,3.906611,1786508792220,7,12,0.0,10.0,-10.0,,-6.454802989959717,5.9896016120910645,-3.6387503147125244,,
feedback,3.915050,1786508792229,7,12,0.0,10.0,-10.0,,-6.527958869934082,6.145119667053223,-3.565788507461548,,
feedback,3.923455,1786508792237,7,12,0.0,10.0,-10.0,,-6.6858344078063965,6.159601211547852,-3.6735012531280518,,
feedback,3.931908,1786508792245,7,12,0.0,10.0,-10.0,,-6.831851482391357,6.12999963760376,-4.044849872589111,,
feedback,3.940380,1786508792254,7,12,0.0,10.0,-10.0,,-6.78301477432251,6.1505255699157715,-3.9960107803344727,,
feedback,3.948761,1786508792262,7,12,0.0,10.0,-10.0,,-6.718756675720215,6.028519630432129,-4.005356788635254,,
feedback,3.956588,1786508792271,7,12,0.0,10.0,-10.0,,-6.840291976928711,6.23872184753418,-4.049264430999756,,
feedback,3.963882,1786508792279,7,12,0.0,10.0,-10.0,,-6.645279407501221,5.9751434326171875,-3.9098427295684814,,
feedback,3.972467,1786508792288,7,12,0.0,10.0,-10.0,,-6.5163445472717285,5.854649543762207,-3.8232028484344482,,
feedback,3.980361,1786508792292,7,12,0.0,10.0,-10.0,,-6.511510372161865,5.756635665893555,-3.877599000930786,,
feedback,3.988727,1786508792300,7,12,0.0,10.0,-10.0,,-6.533942699432373,5.785609722137451,-3.9278714656829834,,
feedback,3.996865,1786508792309,7,12,0.0,10.0,-10.0,,-6.59405517578125,5.960696220397949,-3.8380038738250732,,
feedback,4.004834,1786508792317,7,12,0.0,10.0,-10.0,,-6.663965225219727,6.215704917907715,-3.872837781906128,,
feedback,4.013326,1786508792326,7,12,0.0,10.0,-10.0,,-6.734452247619629,6.313649654388428,-3.809244394302368,,
feedback,4.022379,1786508792334,7,12,0.0,10.0,-10.0,,-6.641046047210693,6.384842872619629,-3.5780816078186035,,
feedback,4.029818,1786508792342,7,12,0.0,10.0,-10.0,,-6.604673385620117,6.458904266357422,-3.456010341644287,,
feedback,4.038069,1786508792351,7,12,0.0,10.0,-10.0,,-6.698612689971924,6.263941764831543,-3.738081693649292,,
feedback,4.046097,1786508792359,7,12,0.0,10.0,-10.0,,-6.824563026428223,6.262084484100342,-4.024892807006836,,
feedback,4.054434,1786508792368,7,12,0.0,10.0,-10.0,,-6.676641941070557,6.113154411315918,-3.9171602725982666,,
feedback,4.061799,1786508792376,7,12,0.0,10.0,-10.0,,-6.715152740478516,5.938136577606201,-4.000184535980225,,
feedback,4.070345,1786508792384,7,12,0.0,10.0,-10.0,,-6.7755866050720215,5.942487716674805,-4.079252243041992,,
feedback,4.078870,1786508792393,7,12,0.0,10.0,-10.0,,-6.711125373840332,6.051145553588867,-4.050267696380615,,
feedback,4.087148,1786508792401,7,12,0.0,10.0,-10.0,,-6.74434757232666,6.157118797302246,-4.039157867431641,,
feedback,4.095246,1786508792410,7,12,0.0,10.0,-10.0,,-6.717358112335205,6.167932510375977,-3.9463069438934326,,
feedback,4.103368,1786508792418,7,12,0.0,10.0,-10.0,,-6.869100570678711,6.365715980529785,-3.9936881065368652,,
feedback,4.111950,1786508792427,7,12,0.0,10.0,-10.0,,-6.798239231109619,6.390355110168457,-3.8684022426605225,,
feedback,4.120519,1786508792435,7,12,0.0,10.0,-10.0,,-6.892283916473389,6.48183536529541,-3.8318514823913574,,
feedback,4.128733,1786508792443,7,12,0.0,10.0,-10.0,,-6.811487197875977,6.4044904708862305,-3.558213472366333,,
feedback,4.137325,1786508792452,7,12,0.0,10.0,-10.0,,-6.75453519821167,6.281403541564941,-3.441497802734375,,
feedback,4.144478,1786508792456,7,12,0.0,10.0,-10.0,,-6.691781520843506,6.135278224945068,-3.4762415885925293,,
feedback,4.152451,1786508792465,7,12,0.0,10.0,-10.0,,-6.612551212310791,6.068770885467529,-3.5292463302612305,,
feedback,4.161200,1786508792473,7,12,0.0,10.0,-10.0,,-6.6403326988220215,5.927501201629639,-3.7383220195770264,,
feedback,4.170825,1786508792481,7,12,0.0,10.0,-10.0,,-6.604752540588379,5.793570518493652,-3.7720112800598145,,
feedback,4.177664,1786508792490,7,12,0.0,10.0,-10.0,,-6.695611000061035,5.793939113616943,-4.046230316162109,,
feedback,4.185220,1786508792498,7,12,0.0,10.0,-10.0,,-6.885904312133789,6.1897993087768555,-4.060378074645996,,
feedback,4.193495,1786508792507,7,12,0.0,10.0,-10.0,,-6.971168041229248,6.393985271453857,-4.074395179748535,,
feedback,4.201752,1786508792515,7,12,0.0,10.0,-10.0,,-6.872145175933838,6.28212833404541,-3.992894172668457,,
feedback,4.209987,1786508792524,7,12,0.0,10.0,-10.0,,-6.694092750549316,6.37019157409668,-3.8637237548828125,,
feedback,4.218678,1786508792532,7,12,0.0,10.0,-10.0,,-6.700976848602295,6.118172645568848,-3.8936727046966553,,
feedback,4.227578,1786508792541,7,12,0.0,10.0,-10.0,,-6.689378261566162,6.0982818603515625,-3.8636653423309326,,
feedback,4.235594,1786508792549,7,12,0.0,10.0,-10.0,,-6.641489505767822,6.052840709686279,-3.7647016048431396,,
feedback,4.243710,1786508792557,7,12,0.0,10.0,-10.0,,-6.6055827140808105,6.019929885864258,-3.696347236633301,,
feedback,4.251068,1786508792566,7,12,0.0,10.0,-10.0,,-6.42253303527832,5.790121555328369,-3.7003962993621826,,
feedback,4.259367,1786508792574,7,12,0.0,10.0,-10.0,,-6.398860931396484,6.070567607879639,-3.4815399646759033,,
feedback,4.268001,1786508792583,7,12,0.0,10.0,-10.0,,-6.570316791534424,6.1249213218688965,-3.664254903793335,,
feedback,4.276577,1786508792591,7,12,0.0,10.0,-10.0,,-6.858786582946777,6.340701103210449,-3.8149752616882324,,
feedback,4.284305,1786508792599,7,12,0.0,10.0,-10.0,,-7.0062255859375,6.4974493980407715,-3.938011646270752,,
feedback,4.292120,1786508792604,7,12,0.0,10.0,-10.0,,-6.920478820800781,6.302190780639648,-4.1703386306762695,,
feedback,4.299911,1786508792612,7,12,0.0,10.0,-10.0,,-6.881396293640137,6.255944728851318,-4.234238147735596,,
feedback,4.309191,1786508792620,7,12,0.0,10.0,-10.0,,-6.956338882446289,6.380239963531494,-4.136695384979248,,
feedback,4.316992,1786508792629,7,12,0.0,10.0,-10.0,,-6.961885929107666,6.33835506439209,-3.996272087097168,,
feedback,4.325104,1786508792637,7,12,0.0,10.0,-10.0,,-6.8116960525512695,6.302146911621094,-3.7980573177337646,,
feedback,4.333559,1786508792646,7,12,0.0,10.0,-10.0,,-6.730232238769531,6.0842485427856445,-3.820476770401001,,
feedback,4.341718,1786508792654,7,12,0.0,10.0,-10.0,,-6.690526962280273,5.941020965576172,-3.9747567176818848,,
feedback,4.349262,1786508792662,7,12,0.0,10.0,-10.0,,-6.639965057373047,6.1490654945373535,-3.7703800201416016,,
feedback,4.357651,1786508792671,7,12,0.0,10.0,-10.0,,-6.735565662384033,6.202167510986328,-3.8363335132598877,,
feedback,4.365953,1786508792679,7,12,0.0,10.0,-10.0,,-6.841252326965332,6.537559509277344,-3.7771599292755127,,
feedback,4.374460,1786508792688,7,12,0.0,10.0,-10.0,,-6.634550094604492,6.381335735321045,-3.668489694595337,,
feedback,4.383468,1786508792696,7,12,0.0,10.0,-10.0,,-6.593914031982422,6.498475074768066,-3.5216526985168457,,
feedback,4.390231,1786508792704,7,12,0.0,10.0,-10.0,,-6.7367377281188965,6.3764543533325195,-3.799712896347046,,
feedback,4.398442,1786508792713,7,12,0.0,10.0,-10.0,,-6.918371200561523,6.2998738288879395,-4.027980804443359,,
feedback,4.408239,1786508792721,7,12,0.0,10.0,-10.0,,-6.885878562927246,6.158583164215088,-4.0172295570373535,,
feedback,4.414791,1786508792730,7,12,0.0,10.0,-10.0,,-6.833488941192627,6.061192989349365,-4.008426666259766,,
feedback,4.423700,1786508792738,7,12,0.0,10.0,-10.0,,-6.721785068511963,5.859893798828125,-4.011377811431885,,
feedback,4.431973,1786508792747,7,12,0.0,10.0,-10.0,,-6.787468910217285,5.962432861328125,-3.998394012451172,,
feedback,4.440722,1786508792755,7,12,0.0,10.0,-10.0,,-6.7117228507995605,6.074515342712402,-3.846008062362671,,
feedback,4.448702,1786508792764,7,12,0.0,10.0,-10.0,,-6.684234142303467,6.007475852966309,-3.8041114807128906,,
feedback,4.456315,1786508792772,7,12,0.0,10.0,-10.0,,-6.735851287841797,6.029690265655518,-3.8884739875793457,,
feedback,4.467954,1786508792777,7,12,0.0,10.0,-10.0,,-6.680716037750244,5.9637627601623535,-3.8486413955688477,,
feedback,4.472943,1786508792785,7,12,0.0,10.0,-10.0,,-6.831554889678955,6.344614028930664,-3.7316644191741943,,
feedback,4.480931,1786508792794,7,12,0.0,10.0,-10.0,,-6.807582378387451,6.335044860839844,-3.7008109092712402,,
feedback,4.489601,1786508792802,7,12,0.0,10.0,-10.0,,-6.660290241241455,6.156920433044434,-3.6957478523254395,,
feedback,4.498210,1786508792811,7,12,0.0,10.0,-10.0,,-6.562375068664551,6.255912780761719,-3.5242953300476074,,
feedback,4.505917,1786508792819,7,12,0.0,10.0,-10.0,,-6.538814067840576,6.006284236907959,-3.637376308441162,,
feedback,4.513634,1786508792828,7,12,0.0,10.0,-10.0,,-6.647068023681641,5.927463531494141,-3.8997087478637695,,
feedback,4.521765,1786508792836,7,12,0.0,10.0,-10.0,,-6.567599296569824,5.724168300628662,-3.923632860183716,,
feedback,4.529954,1786508792844,7,12,0.0,10.0,-10.0,,-6.712273597717285,5.980399131774902,-4.017305850982666,,
feedback,4.539374,1786508792853,7,12,0.0,10.0,-10.0,,-6.9342803955078125,6.0943217277526855,-4.174662113189697,,
feedback,4.546993,1786508792861,7,12,0.0,10.0,-10.0,,-6.919344425201416,6.196204662322998,-4.046773433685303,,
feedback,4.554790,1786508792870,7,12,0.0,10.0,-10.0,,-6.889914512634277,6.350155353546143,-3.911759614944458,,
feedback,4.563289,1786508792878,7,12,0.0,10.0,-10.0,,-6.869467735290527,6.320896148681641,-3.8924105167388916,,
feedback,4.573422,1786508792886,7,12,0.0,10.0,-10.0,,-6.927340507507324,6.438354969024658,-3.9019365310668945,,
feedback,4.579503,1786508792895,7,12,0.0,10.0,-10.0,,-6.894416809082031,6.460884094238281,-3.695666790008545,,
feedback,4.587986,1786508792903,7,12,0.0,10.0,-10.0,,-6.736757755279541,6.217044830322266,-3.6539556980133057,,
feedback,4.596394,1786508792912,7,12,0.0,10.0,-10.0,,-6.680424213409424,6.0522074699401855,-3.6863458156585693,,
feedback,4.604770,1786508792916,7,12,0.0,10.0,-10.0,,-6.654290199279785,6.158186912536621,-3.623587131500244,,
feedback,4.612485,1786508792924,7,12,0.0,10.0,-10.0,,-6.441252708435059,6.0225090980529785,-3.5221543312072754,,
feedback,4.621071,1786508792933,7,12,0.0,10.0,-10.0,,-6.53084659576416,6.280738830566406,-3.4330849647521973,,
feedback,4.630742,1786508792941,7,12,0.0,10.0,-10.0,,-6.6497802734375,6.08744478225708,-3.7109568119049072,,
feedback,4.636860,1786508792950,7,12,0.0,10.0,-10.0,,-6.852382659912109,6.238614559173584,-3.8935086727142334,,
feedback,4.644976,1786508792958,7,12,0.0,10.0,-10.0,,-7.042239189147949,6.357764720916748,-4.079357147216797,,
feedback,4.653573,1786508792966,7,12,0.0,10.0,-10.0,,-7.157798767089844,6.538961410522461,-4.039028644561768,,
feedback,4.661745,1786508792975,7,12,0.0,10.0,-10.0,,-7.103637218475342,6.282130241394043,-4.086942672729492,,
feedback,4.670379,1786508792983,7,12,0.0,10.0,-10.0,,-6.864440441131592,6.0187811851501465,-3.9192333221435547,,
feedback,4.678451,1786508792992,7,12,0.0,10.0,-10.0,,-6.758872032165527,6.030538558959961,-3.749861478805542,,
feedback,4.686522,1786508793000,7,12,0.0,10.0,-10.0,,-6.769381999969482,6.074820518493652,-3.740446090698242,,
feedback,4.694095,1786508793009,7,12,0.0,10.0,-10.0,,-6.670613765716553,5.773432731628418,-3.760913610458374,,
feedback,4.702599,1786508793017,7,12,0.0,10.0,-10.0,,-6.535946369171143,5.707464694976807,-3.657606363296509,,
feedback,4.711550,1786508793026,7,12,0.0,10.0,-10.0,,-6.564558506011963,5.6740007400512695,-3.7312917709350586,,
feedback,4.718923,1786508793034,7,12,0.0,10.0,-10.0,,-6.6013336181640625,6.028223991394043,-3.5606160163879395,,
feedback,4.728008,1786508793042,7,12,0.0,10.0,-10.0,,-6.768031597137451,6.2656073570251465,-3.6248481273651123,,
feedback,4.735590,1786508793051,7,12,0.0,10.0,-10.0,,-6.700169563293457,6.362652778625488,-3.5140185356140137,,
feedback,4.744261,1786508793055,7,12,0.0,10.0,-10.0,,-6.938711643218994,6.456298828125,-3.8143157958984375,,
feedback,4.751991,1786508793063,7,12,0.0,10.0,-10.0,,-6.8959150314331055,6.302274227142334,-3.940869092941284,,
feedback,4.759584,1786508793072,7,12,0.0,10.0,-10.0,,-6.850452899932861,6.222747802734375,-3.9511756896972656,,
feedback,4.768363,1786508793080,7,12,0.0,10.0,-10.0,,-6.819811820983887,6.149367809295654,-4.0420989990234375,,
feedback,4.776862,1786508793089,7,12,0.0,10.0,-10.0,,-6.744225025177002,5.971091270446777,-4.029011249542236,,
feedback,4.784387,1786508793097,7,12,0.0,10.0,-10.0,,-6.821232318878174,6.059630870819092,-3.9712698459625244,,
feedback,4.792668,1786508793106,7,12,0.0,10.0,-10.0,,-6.629480838775635,5.913109302520752,-4.0472869873046875,,
feedback,4.800941,1786508793114,7,12,0.0,10.0,-10.0,,-6.587453365325928,6.067751884460449,-3.7407329082489014,,
feedback,4.809306,1786508793123,7,12,0.0,10.0,-10.0,,-6.795631408691406,6.260241985321045,-3.9550273418426514,,
feedback,4.817345,1786508793131,7,12,0.0,10.0,-10.0,,-6.949554443359375,6.486799716949463,-3.916583299636841,,
feedback,4.825989,1786508793140,7,12,0.0,10.0,-10.0,,-7.008951187133789,6.7048020362854,-3.803288221359253,,
feedback,4.833842,1786508793148,7,12,0.0,10.0,-10.0,,-6.87020206451416,6.658416748046875,-3.7761142253875732,,
feedback,4.842207,1786508793156,7,12,0.0,10.0,-10.0,,-6.793444633483887,6.486552715301514,-3.7709929943084717,,
feedback,4.850207,1786508793165,7,12,0.0,10.0,-10.0,,-6.710679531097412,6.401114463806152,-3.7674012184143066,,
feedback,4.858179,1786508793173,7,12,0.0,10.0,-10.0,,-6.611665725708008,6.361213684082031,-3.56451678276062,,
feedback,4.866535,1786508793182,7,12,0.0,10.0,-10.0,,-6.674476623535156,6.039657115936279,-3.88014554977417,,
feedback,4.874893,1786508793190,7,12,0.0,10.0,-10.0,,-6.51709508895874,5.78987455368042,-3.84043288230896,,
feedback,4.882910,1786508793194,7,12,0.0,10.0,-10.0,,-6.674980640411377,5.9004597663879395,-3.9718143939971924,,
feedback,4.890616,1786508793203,7,12,0.0,10.0,-10.0,,-6.6716485023498535,5.988025665283203,-4.06222677230835,,
feedback,4.899675,1786508793211,7,12,0.0,10.0,-10.0,,-6.76613712310791,6.092662334442139,-4.051197052001953,,
feedback,4.908174,1786508793219,7,12,0.0,10.0,-10.0,,-6.983266830444336,6.375710964202881,-3.996352195739746,,
feedback,4.918788,1786508793228,7,12,0.0,10.0,-10.0,,-6.760344505310059,6.207735538482666,-4.006011009216309,,
feedback,4.923913,1786508793236,7,12,0.0,10.0,-10.0,,-6.656432151794434,6.291450023651123,-3.630080223083496,,
feedback,4.931977,1786508793245,7,12,0.0,10.0,-10.0,,-6.7557172775268555,6.10225772857666,-3.892465114593506,,
feedback,4.940904,1786508793253,7,12,0.0,10.0,-10.0,,-6.719799995422363,6.053657531738281,-3.9077608585357666,,
feedback,4.949051,1786508793261,7,12,0.0,10.0,-10.0,,-6.6928486824035645,6.029955863952637,-3.789856433868408,,
feedback,4.957127,1786508793270,7,12,0.0,10.0,-10.0,,-6.542436122894287,5.884818077087402,-3.788414239883423,,
feedback,4.964913,1786508793278,7,12,0.0,10.0,-10.0,,-6.407436370849609,5.676187038421631,-3.6728553771972656,,
feedback,4.973435,1786508793287,7,12,0.0,10.0,-10.0,,-6.442713737487793,5.8964409828186035,-3.64911150932312,,
feedback,4.981166,1786508793295,7,12,0.0,10.0,-10.0,,-6.546119213104248,6.184452533721924,-3.6215505599975586,,
feedback,4.990291,1786508793303,7,12,0.0,10.0,-10.0,,-6.6653923988342285,6.2791666984558105,-3.725972890853882,,
feedback,4.997682,1786508793312,7,12,0.0,10.0,-10.0,,-6.839579105377197,6.2762837409973145,-3.8877313137054443,,
feedback,5.006462,1786508793320,7,12,0.0,10.0,-10.0,,-6.893666744232178,6.226329803466797,-4.0218424797058105,,
feedback,5.014454,1786508793329,7,12,0.0,10.0,-10.0,,-6.957937240600586,6.2260518074035645,-4.135363578796387,,
feedback,5.024466,1786508793337,7,12,0.0,10.0,-10.0,,-6.971278190612793,6.308326721191406,-3.942667245864868,,
feedback,5.030215,1786508793345,7,12,0.0,10.0,-10.0,,-6.825913906097412,6.258307456970215,-3.9355297088623047,,
feedback,5.038935,1786508793354,7,12,0.0,10.0,-10.0,,-6.701110363006592,6.146890163421631,-3.7222342491149902,,
feedback,5.046977,1786508793362,7,12,0.0,10.0,-10.0,,-6.658092975616455,5.948288440704346,-3.836625814437866,,
feedback,5.055420,1786508793371,7,12,0.0,10.0,-10.0,,-6.751498222351074,6.123937129974365,-3.8890678882598877,,
feedback,5.063856,1786508793375,7,12,0.0,10.0,-10.0,,-6.674741744995117,6.0443806648254395,-3.7866311073303223,,
feedback,5.071182,1786508793384,7,12,0.0,10.0,-10.0,,-6.793271541595459,6.308721542358398,-3.744731903076172,,
feedback,5.080791,1786508793392,7,12,0.0,10.0,-10.0,,-6.917973041534424,6.509937763214111,-3.7695701122283936,,
feedback,5.087910,1786508793400,7,12,0.0,10.0,-10.0,,-6.930654048919678,6.698939323425293,-3.7064688205718994,,
feedback,5.096434,1786508793409,7,12,0.0,10.0,-10.0,,-6.659098148345947,6.329212188720703,-3.697112798690796,,
feedback,5.104367,1786508793417,7,12,0.0,10.0,-10.0,,-6.70911169052124,6.487692356109619,-3.6495046615600586,,
feedback,5.112659,1786508793426,7,12,0.0,10.0,-10.0,,-6.763760566711426,6.1674699783325195,-3.9036355018615723,,
feedback,5.120677,1786508793434,7,12,0.0,10.0,-10.0,,-6.715461730957031,6.096920967102051,-3.956793785095215,,
feedback,5.128691,1786508793442,7,12,0.0,10.0,-10.0,,-6.691648960113525,5.809394359588623,-4.006041526794434,,
feedback,5.136406,1786508793451,7,12,0.0,10.0,-10.0,,-6.495204925537109,5.522026538848877,-4.04128360748291,,
feedback,5.144985,1786508793459,7,12,0.0,10.0,-10.0,,-6.7513628005981445,6.000825881958008,-3.9653480052948,,
feedback,5.153192,1786508793468,7,12,0.0,10.0,-10.0,,-6.844859600067139,6.1054301261901855,-3.9321846961975098,,
feedback,5.161110,1786508793476,7,12,0.0,10.0,-10.0,,-6.7064337730407715,6.122226238250732,-3.7999627590179443,,
feedback,5.169768,1786508793485,7,12,0.0,10.0,-10.0,,-6.724146842956543,6.1444993019104,-3.811985969543457,,
feedback,5.178223,1786508793494,7,12,0.0,10.0,-10.0,,-6.813037395477295,6.185012340545654,-3.8966434001922607,,
feedback,5.190431,1786508793502,7,12,0.0,10.0,-10.0,,-6.7955217361450195,6.234084606170654,-3.889167308807373,,
feedback,5.195564,1786508793510,7,12,0.0,10.0,-10.0,,-6.58025598526001,6.003904819488525,-3.802980422973633,,
feedback,5.202856,1786508793515,7,12,0.0,10.0,-10.0,,-6.568291187286377,5.955234050750732,-3.832451105117798,,
feedback,5.211973,1786508793523,7,12,0.0,10.0,-10.0,,-6.486194610595703,5.938274383544922,-3.7247109413146973,,
feedback,5.219892,1786508793532,7,12,0.0,10.0,-10.0,,-6.4818339347839355,5.895482063293457,-3.760921001434326,,
feedback,5.227674,1786508793540,7,12,0.0,10.0,-10.0,,-6.38438081741333,5.944782733917236,-3.5477845668792725,,
feedback,5.236608,1786508793549,7,12,0.0,10.0,-10.0,,-6.652350425720215,6.06931209564209,-3.7444660663604736,,
feedback,5.247043,1786508793557,7,12,0.0,10.0,-10.0,,-6.920502185821533,6.359846591949463,-3.8731744289398193,,
feedback,5.252199,1786508793565,7,12,0.0,10.0,-10.0,,-6.9479169845581055,6.274713039398193,-3.919430732727051,,
feedback,5.260381,1786508793574,7,12,0.0,10.0,-10.0,,-6.96726131439209,6.186275005340576,-4.076437950134277,,
feedback,5.269205,1786508793582,7,12,0.0,10.0,-10.0,,-6.955367565155029,6.368113994598389,-3.913479804992676,,
feedback,5.276434,1786508793591,7,12,0.0,10.0,-10.0,,-6.931475639343262,6.321450710296631,-3.9899652004241943,,
feedback,5.284633,1786508793599,7,12,0.0,10.0,-10.0,,-6.709987640380859,6.225050926208496,-3.7822587490081787,,
feedback,5.293973,1786508793608,7,12,0.0,10.0,-10.0,,-6.602319717407227,5.861696243286133,-3.8514950275421143,,
feedback,5.301142,1786508793616,7,12,0.0,10.0,-10.0,,-6.700348377227783,6.009423732757568,-3.870856761932373,,
feedback,5.309440,1786508793625,7,12,0.0,10.0,-10.0,,-6.5573601722717285,5.913885116577148,-3.81498122215271,,
feedback,5.317531,1786508793633,7,12,0.0,10.0,-10.0,,-6.440257549285889,5.942348957061768,-3.9066860675811768,,
feedback,5.325575,1786508793641,7,12,0.0,10.0,-10.0,,-6.643740177154541,6.200007915496826,-3.9973034858703613,,
feedback,5.333916,1786508793650,7,12,0.0,10.0,-10.0,,-6.4992570877075195,6.244606018066406,-3.7859442234039307,,
feedback,5.341907,1786508793654,7,12,0.0,10.0,-10.0,,-6.532536029815674,6.254926681518555,-3.7747738361358643,,
feedback,5.350243,1786508793662,7,12,0.0,10.0,-10.0,,-6.533939361572266,6.305215358734131,-3.6557538509368896,,
feedback,5.359315,1786508793671,7,12,0.0,10.0,-10.0,,-6.804760456085205,6.346312522888184,-3.915236234664917,,
feedback,5.366477,1786508793679,7,12,0.0,10.0,-10.0,,-6.807182788848877,6.2328362464904785,-4.030240058898926,,
feedback,5.374731,1786508793688,7,12,0.0,10.0,-10.0,,-6.653609275817871,5.964351654052734,-4.018675327301025,,
feedback,5.383400,1786508793696,7,12,0.0,10.0,-10.0,,-6.800534725189209,5.926180839538574,-4.160208702087402,,
feedback,5.390950,1786508793704,7,12,0.0,10.0,-10.0,,-6.638005256652832,5.802899360656738,-4.059204578399658,,
feedback,5.399362,1786508793713,7,12,0.0,10.0,-10.0,,-6.881100654602051,5.996078968048096,-4.053238868713379,,
feedback,5.407441,1786508793721,7,12,0.0,10.0,-10.0,,-6.684715747833252,6.004088878631592,-3.899329662322998,,
feedback,5.419485,1786508793730,7,12,0.0,10.0,-10.0,,-6.596301078796387,6.123086452484131,-3.783484697341919,,
feedback,5.423973,1786508793738,7,12,0.0,10.0,-10.0,,-6.8690409660339355,6.316490650177002,-3.9963157176971436,,
feedback,5.432202,1786508793746,7,12,0.0,10.0,-10.0,,-6.710199356079102,6.234187126159668,-3.945993423461914,,
feedback,5.440498,1786508793755,7,12,0.0,10.0,-10.0,,-6.699857234954834,6.150017738342285,-3.9867570400238037,,
feedback,5.448527,1786508793763,7,12,0.0,10.0,-10.0,,-6.655824184417725,6.356560707092285,-3.7980029582977295,,
feedback,5.456841,1786508793772,7,12,0.0,10.0,-10.0,,-6.481709003448486,6.034331321716309,-3.782064437866211,,
feedback,5.465070,1786508793780,7,12,0.0,10.0,-10.0,,-6.411417007446289,5.908002853393555,-3.706031322479248,,
feedback,5.473221,1786508793788,7,12,0.0,10.0,-10.0,,-6.334235668182373,5.840469837188721,-3.6017651557922363,,
